match_id,players_in_chat,percent_players_in_chat
1666,5,50.0
1667,9,90.0
1668,1,10.0
1669,7,70.0
1670,6,60.0
1671,9,90.0
1672,6,60.0
1673,7,70.0
1674,5,50.0
1675,7,70.0
1676,6,60.0
1677,6,60.0
1678,8,80.0
1679,6,60.0
1680,6,60.0
1681,5,50.0
1682,3,30.0
1683,6,60.0
1684,7,70.0
1685,6,60.0
1686,9,90.0
1687,9,90.0
1688,6,60.0
1689,9,90.0
1690,2,20.0
1691,6,60.0
1692,5,50.0
1693,5,50.0
1694,7,70.0
1695,8,80.0
1696,9,90.0
1697,8,80.0
1698,7,70.0
1699,6,60.0
1700,9,90.0
1701,4,40.0
1702,8,80.0
1703,5,50.0
1704,6,60.0
1705,7,70.0
1706,8,80.0
1707,7,70.0
1708,6,60.0
1709,6,60.0
1710,8,80.0
1711,6,60.0
1712,4,40.0
1713,7,70.0
1714,8,80.0
1715,7,70.0
1716,6,60.0
1717,8,80.0
1718,7,70.0
1719,4,40.0
1720,7,70.0
1721,8,80.0
1722,2,20.0
1723,5,50.0
1724,6,60.0
1725,7,70.0
1726,4,40.0
1727,8,80.0
1728,2,20.0
1729,6,60.0
1730,4,40.0
1731,6,60.0
1732,6,60.0
1733,5,50.0
1734,6,60.0
1735,3,30.0
1736,6,60.0
1737,6,60.0
1738,6,60.0
1739,10,100.0
1740,2,20.0
1741,7,70.0
1742,7,70.0
1743,6,60.0
1744,4,40.0
1745,9,90.0
1746,8,80.0
1747,6,60.0
1748,8,80.0
1749,7,70.0
1750,8,80.0
1751,6,60.0
1752,8,80.0
1753,5,50.0
1754,5,50.0
1755,7,70.0
1756,7,70.0
1757,9,90.0
1758,6,60.0
1759,3,30.0
1760,7,70.0
1761,6,60.0
1762,6,60.0
1763,5,50.0
1764,5,50.0
1765,6,60.0
1766,5,50.0
1767,7,70.0
1768,5,50.0
1769,7,70.0
1770,6,60.0
1771,5,50.0
1772,8,80.0
1773,4,40.0
1774,6,60.0
1775,9,90.0
1776,5,50.0
1777,6,60.0
1778,8,80.0
1779,7,70.0
1780,9,90.0
1781,4,40.0
1782,7,70.0
1783,6,60.0
1784,5,50.0
1785,10,100.0
1786,6,60.0
1787,8,80.0
1788,7,70.0
1789,9,90.0
1790,4,40.0
1791,9,90.0
1792,8,80.0
1793,4,40.0
1794,5,50.0
1796,6,60.0
1797,6,60.0
1798,7,70.0
1799,6,60.0
1800,7,70.0
1801,7,70.0
1802,9,90.0
1803,7,70.0
1804,6,60.0
1805,7,70.0
1806,6,60.0
1807,4,40.0
1808,8,80.0
1809,7,70.0
1810,5,50.0
1811,3,30.0
1812,8,80.0
1813,6,60.0
1814,8,80.0
1815,8,80.0
1816,6,60.0
1817,7,70.0
1819,7,70.0
1820,7,70.0
1821,7,70.0
1822,6,60.0
1823,8,80.0
1824,5,50.0
1825,6,60.0
1826,7,70.0
1827,7,70.0
1828,7,70.0
1829,8,80.0
1830,7,70.0
1831,4,40.0
1832,7,70.0
1833,5,50.0
1834,7,70.0
1835,9,90.0
1836,8,80.0
1837,2,20.0
1838,5,50.0
1839,5,50.0
1840,8,80.0
1841,8,80.0
1842,5,50.0
1843,7,70.0
1844,7,70.0
1845,8,80.0
1846,7,70.0
1847,8,80.0
1848,6,60.0
1849,7,70.0
1850,5,50.0
1851,2,20.0
1852,5,50.0
1853,9,90.0
1854,6,60.0
1855,6,60.0
1856,7,70.0
1857,9,90.0
1858,2,20.0
1859,9,90.0
1860,6,60.0
1861,8,80.0
1862,8,80.0
1864,9,90.0
1865,7,70.0
1866,6,60.0
1867,3,30.0
1868,5,50.0
1869,5,50.0
1870,6,60.0
1871,7,70.0
1872,6,60.0
1873,8,80.0
1874,9,90.0
1875,5,50.0
1876,5,50.0
1877,6,60.0
1878,5,50.0
1879,8,80.0
1880,6,60.0
1881,6,60.0
1882,9,90.0
1883,3,30.0
1884,1,10.0
1885,7,70.0
1886,6,60.0
1887,6,60.0
1888,5,50.0
1889,8,80.0
1890,4,40.0
1891,5,50.0
1892,9,90.0
1893,10,100.0
1894,3,30.0
1895,8,80.0
1896,5,50.0
1897,4,40.0
1898,6,60.0
1899,4,40.0
1900,10,100.0
1901,9,90.0
1902,8,80.0
1903,6,60.0
1904,6,60.0
1905,1,10.0
1906,4,40.0
1907,6,60.0
1908,4,40.0
1909,6,60.0
1910,7,70.0
1911,6,60.0
1912,6,60.0
1913,9,90.0
1914,7,70.0
1915,5,50.0
1916,6,60.0
1917,5,50.0
1918,8,80.0
1919,4,40.0
1920,5,50.0
1921,6,60.0
1922,6,60.0
1923,5,50.0
1924,6,60.0
1925,5,50.0
1926,6,60.0
1927,5,50.0
1928,4,40.0
1929,7,70.0
1930,4,40.0
1931,7,70.0
1932,7,70.0
1933,9,90.0
1934,9,90.0
1935,4,40.0
1936,8,80.0
1938,5,50.0
1939,5,50.0
1940,7,70.0
1941,7,70.0
1942,8,80.0
1943,6,60.0
1944,5,50.0
1945,5,50.0
1946,10,100.0
1947,6,60.0
1948,6,60.0
1949,10,100.0
1950,9,90.0
1951,9,90.0
1952,6,60.0
1953,7,70.0
1954,6,60.0
1955,4,40.0
1956,5,50.0
1957,7,70.0
1958,8,80.0
1959,5,50.0
1960,3,30.0
1961,4,40.0
1962,6,60.0
1963,2,20.0
1964,5,50.0
1966,5,50.0
1967,10,100.0
1968,7,70.0
1969,7,70.0
1970,3,30.0
1971,8,80.0
1972,7,70.0
1973,8,80.0
1974,4,40.0
1975,10,100.0
1976,3,30.0
1977,5,50.0
1978,4,40.0
1979,10,100.0
1980,5,50.0
1981,4,40.0
1982,5,50.0
1983,5,50.0
1984,8,80.0
1985,4,40.0
1986,9,90.0
1987,5,50.0
1988,7,70.0
1989,6,60.0
1990,10,100.0
1991,5,50.0
1992,5,50.0
1993,4,40.0
1994,7,70.0
1995,7,70.0
1996,5,50.0
1997,5,50.0
1998,4,40.0
1999,6,60.0
2000,7,70.0
2001,6,60.0
2002,8,80.0
2003,7,70.0
2004,6,60.0
2005,7,70.0
2006,4,40.0
2007,7,70.0
2008,5,50.0
2009,4,40.0
2010,7,70.0
2011,4,40.0
2012,4,40.0
2013,8,80.0
2014,5,50.0
2015,3,30.0
2016,6,60.0
2017,7,70.0
2018,7,70.0
2019,5,50.0
2020,6,60.0
2021,9,90.0
2022,8,80.0
2023,6,60.0
2024,5,50.0
2025,7,70.0
2026,5,50.0
2027,5,50.0
2029,7,70.0
2030,8,80.0
2031,4,40.0
2032,3,30.0
2033,5,50.0
2034,5,50.0
2035,7,70.0
2036,6,60.0
2037,8,80.0
2038,8,80.0
2039,4,40.0
2040,7,70.0
2041,10,100.0
2042,4,40.0
2043,7,70.0
2044,4,40.0
2045,6,60.0
2046,5,50.0
2047,4,40.0
2048,6,60.0
2049,2,20.0
2050,4,40.0
2051,5,50.0
2052,3,30.0
2053,9,90.0
2054,8,80.0
2055,9,90.0
2056,8,80.0
2057,8,80.0
2058,6,60.0
2059,5,50.0
2060,9,90.0
2061,7,70.0
2062,7,70.0
2063,9,90.0
2064,5,50.0
2065,8,80.0
2066,5,50.0
2067,8,80.0
2068,4,40.0
2069,7,70.0
2070,7,70.0
2071,4,40.0
2072,7,70.0
2073,6,60.0
2074,6,60.0
2075,9,90.0
2076,6,60.0
2077,5,50.0
2078,8,80.0
2079,8,80.0
2080,4,40.0
2081,4,40.0
2082,4,40.0
2083,6,60.0
2084,6,60.0
2085,7,70.0
2086,6,60.0
2087,9,90.0
2088,7,70.0
2089,5,50.0
2090,6,60.0
2091,4,40.0
2092,8,80.0
2093,5,50.0
2094,8,80.0
2095,8,80.0
2096,1,10.0
2097,6,60.0
2098,4,40.0
2099,7,70.0
2100,8,80.0
2101,4,40.0
2102,7,70.0
2103,8,80.0
2104,7,70.0
2105,6,60.0
2106,8,80.0
2107,10,100.0
2108,4,40.0
2109,8,80.0
2110,6,60.0
2111,7,70.0
2112,4,40.0
2113,1,10.0
2114,3,30.0
2115,8,80.0
2116,4,40.0
2117,5,50.0
2118,6,60.0
2119,4,40.0
2120,5,50.0
2121,8,80.0
2122,6,60.0
2123,3,30.0
2124,4,40.0
2125,8,80.0
2126,8,80.0
2127,6,60.0
2128,5,50.0
2129,7,70.0
2130,8,80.0
2131,7,70.0
2132,5,50.0
2133,8,80.0
2134,5,50.0
2135,8,80.0
2136,5,50.0
2137,7,70.0
2138,3,30.0
2139,5,50.0
2140,3,30.0
2141,6,60.0
2142,8,80.0
2143,5,50.0
2144,2,20.0
2145,5,50.0
2146,8,80.0
2147,8,80.0
2148,9,90.0
2149,6,60.0
2150,6,60.0
2151,4,40.0
2152,8,80.0
2153,4,40.0
2154,5,50.0
2155,8,80.0
2156,4,40.0
2157,6,60.0
2158,4,40.0
2159,8,80.0
2160,5,50.0
2161,9,90.0
2162,6,60.0
2163,3,30.0
2164,8,80.0
2165,3,30.0
2166,5,50.0
2167,6,60.0
2168,6,60.0
2169,6,60.0
2170,7,70.0
2171,4,40.0
2172,6,60.0
2173,4,40.0
2174,4,40.0
2175,6,60.0
2176,9,90.0
2177,7,70.0
2178,3,30.0
2179,6,60.0
2180,5,50.0
2181,3,30.0
2182,5,50.0
2183,6,60.0
2184,7,70.0
2185,6,60.0
2186,6,60.0
2187,7,70.0
2188,6,60.0
2189,10,100.0
2190,8,80.0
2191,6,60.0
2192,9,90.0
2193,6,60.0
2194,6,60.0
2195,4,40.0
2196,9,90.0
2197,5,50.0
2198,6,60.0
2199,7,70.0
2200,7,70.0
2201,8,80.0
2202,2,20.0
2203,4,40.0
2204,9,90.0
2205,5,50.0
2206,4,40.0
2207,5,50.0
2208,5,50.0
2209,3,30.0
2210,9,90.0
2211,5,50.0
2212,8,80.0
2213,7,70.0
2214,7,70.0
2215,7,70.0
2216,5,50.0
2217,3,30.0
2218,5,50.0
2219,5,50.0
2220,8,80.0
2221,4,40.0
2222,7,70.0
2223,4,40.0
2224,7,70.0
2225,3,30.0
2226,8,80.0
2227,4,40.0
2228,6,60.0
2229,9,90.0
2230,7,70.0
2231,3,30.0
2232,6,60.0
2233,4,40.0
2234,7,70.0
2235,5,50.0
2236,8,80.0
2237,2,20.0
2238,7,70.0
2239,8,80.0
2240,5,50.0
2241,2,20.0
2242,8,80.0
2243,6,60.0
2244,5,50.0
2245,5,50.0
2246,9,90.0
2247,8,80.0
2248,5,50.0
2249,9,90.0
2250,8,80.0
2251,4,40.0
2252,7,70.0
2253,6,60.0
2254,6,60.0
2255,7,70.0
2256,9,90.0
2257,7,70.0
2258,9,90.0
2259,5,50.0
2260,5,50.0
2261,6,60.0
2262,6,60.0
2263,6,60.0
2264,6,60.0
2265,5,50.0
2266,8,80.0
2267,6,60.0
2268,4,40.0
2269,3,30.0
2270,7,70.0
2271,7,70.0
2272,9,90.0
2273,5,50.0
2274,7,70.0
2275,5,50.0
2276,9,90.0
2277,7,70.0
2278,5,50.0
2279,8,80.0
2280,1,10.0
2281,1,10.0
2282,7,70.0
2283,6,60.0
2284,10,100.0
2285,6,60.0
2286,5,50.0
2287,9,90.0
2288,7,70.0
2289,5,50.0
2290,6,60.0
2291,8,80.0
2292,7,70.0
2293,4,40.0
2294,5,50.0
2295,7,70.0
2296,6,60.0
2297,9,90.0
2298,6,60.0
2299,6,60.0
2300,5,50.0
2301,8,80.0
2302,7,70.0
2303,2,20.0
2304,1,10.0
2305,6,60.0
2306,7,70.0
2307,6,60.0
2308,8,80.0
2309,7,70.0
2310,9,90.0
2311,7,70.0
2312,8,80.0
2313,4,40.0
2314,7,70.0
2315,2,20.0
2316,8,80.0
2317,6,60.0
2318,6,60.0
2319,9,90.0
2320,8,80.0
2321,4,40.0
2322,8,80.0
2323,5,50.0
2324,9,90.0
2325,4,40.0
2326,8,80.0
2327,7,70.0
2328,7,70.0
2329,6,60.0
2330,5,50.0
2331,9,90.0
2332,8,80.0
2333,5,50.0
2334,7,70.0
2335,7,70.0
2336,8,80.0
2337,5,50.0
2338,6,60.0
2339,5,50.0
2340,6,60.0
2341,6,60.0
2342,5,50.0
2343,2,20.0
2344,9,90.0
2345,8,80.0
2346,6,60.0
2347,9,90.0
2348,6,60.0
2349,7,70.0
2350,6,60.0
2351,7,70.0
2352,8,80.0
2353,5,50.0
2354,9,90.0
2355,3,30.0
2356,5,50.0
2357,9,90.0
2358,7,70.0
2359,9,90.0
2360,7,70.0
2361,3,30.0
2362,5,50.0
2363,6,60.0
2364,3,30.0
2365,6,60.0
2366,8,80.0
2367,7,70.0
2368,5,50.0
2369,9,90.0
2370,4,40.0
2371,4,40.0
2372,7,70.0
2373,7,70.0
2374,7,70.0
2375,8,80.0
2376,6,60.0
2377,9,90.0
2378,6,60.0
2379,6,60.0
2380,6,60.0
2381,6,60.0
2382,7,70.0
2383,8,80.0
2384,8,80.0
2385,4,40.0
2386,4,40.0
2387,9,90.0
2388,1,10.0
2389,8,80.0
2390,5,50.0
2391,5,50.0
2392,5,50.0
2393,10,100.0
2394,7,70.0
2395,6,60.0
2396,7,70.0
2397,4,40.0
2398,7,70.0
2399,3,30.0
2400,3,30.0
2401,4,40.0
2402,5,50.0
2403,5,50.0
2404,4,40.0
2405,7,70.0
2406,2,20.0
2407,6,60.0
2408,7,70.0
2409,2,20.0
2410,3,30.0
2411,8,80.0
2412,5,50.0
2413,9,90.0
2414,4,40.0
2415,5,50.0
2416,6,60.0
2417,6,60.0
2418,4,40.0
2419,4,40.0
2420,1,10.0
2421,7,70.0
2422,3,30.0
2423,6,60.0
2424,7,70.0
2425,7,70.0
2426,5,50.0
2427,5,50.0
2428,6,60.0
2429,4,40.0
2430,8,80.0
2431,7,70.0
2432,8,80.0
2433,7,70.0
2434,3,30.0
2435,8,80.0
2436,8,80.0
2437,8,80.0
2438,2,20.0
2439,6,60.0
2440,3,30.0
2441,5,50.0
2442,6,60.0
2443,8,80.0
2444,5,50.0
2445,2,20.0
2446,5,50.0
2447,4,40.0
2448,6,60.0
2449,7,70.0
2450,10,100.0
2451,6,60.0
2452,2,20.0
2453,8,80.0
2454,6,60.0
2455,9,90.0
2456,7,70.0
2457,9,90.0
2458,7,70.0
2459,5,50.0
2460,6,60.0
2461,8,80.0
2462,6,60.0
2463,6,60.0
2464,8,80.0
2465,6,60.0
2466,5,50.0
2467,7,70.0
2468,5,50.0
2469,8,80.0
2470,5,50.0
2471,7,70.0
2472,8,80.0
2473,7,70.0
2474,3,30.0
2475,6,60.0
2476,10,100.0
2477,1,10.0
2478,7,70.0
2479,6,60.0
2480,10,100.0
2481,9,90.0
2482,3,30.0
2483,7,70.0
2484,6,60.0
2485,5,50.0
2486,7,70.0
2487,8,80.0
2488,7,70.0
2489,8,80.0
2490,10,100.0
2491,8,80.0
2492,4,40.0
2493,6,60.0
2494,4,40.0
2495,8,80.0
2496,8,80.0
2497,7,70.0
2498,8,80.0
2499,6,60.0
2500,4,40.0
2501,9,90.0
2502,7,70.0
2503,7,70.0
2504,6,60.0
2505,6,60.0
2506,2,20.0
2507,6,60.0
2508,7,70.0
2509,6,60.0
2510,8,80.0
2511,3,30.0
2512,4,40.0
2513,4,40.0
2514,7,70.0
2515,7,70.0
2516,6,60.0
2517,9,90.0
2518,6,60.0
2519,9,90.0
2520,6,60.0
2521,7,70.0
2522,4,40.0
2523,7,70.0
2524,6,60.0
2525,7,70.0
2526,6,60.0
2527,8,80.0
2528,5,50.0
2529,8,80.0
2530,6,60.0
2531,5,50.0
2532,10,100.0
2533,5,50.0
2534,4,40.0
2535,3,30.0
2536,5,50.0
2537,8,80.0
2538,8,80.0
2539,5,50.0
2540,8,80.0
2541,6,60.0
2542,5,50.0
2543,9,90.0
2544,6,60.0
2545,5,50.0
2546,2,20.0
2547,7,70.0
2548,7,70.0
2549,8,80.0
2550,6,60.0
2551,3,30.0
2552,10,100.0
2553,7,70.0
2554,6,60.0
2555,5,50.0
2556,7,70.0
2557,7,70.0
2558,6,60.0
2559,5,50.0
2560,4,40.0
2561,5,50.0
2562,6,60.0
2563,8,80.0
2564,5,50.0
2565,5,50.0
2566,5,50.0
2567,4,40.0
2568,7,70.0
2569,6,60.0
2570,3,30.0
2571,4,40.0
2572,8,80.0
2573,8,80.0
2574,3,30.0
2575,6,60.0
2576,8,80.0
2577,5,50.0
2578,7,70.0
2579,9,90.0
2580,7,70.0
2581,5,50.0
2582,8,80.0
2583,7,70.0
2584,5,50.0
2585,7,70.0
2586,8,80.0
2587,4,40.0
2588,4,40.0
2589,3,30.0
2590,4,40.0
2591,3,30.0
2592,9,90.0
2593,3,30.0
2594,6,60.0
2595,7,70.0
2596,4,40.0
2597,7,70.0
2598,6,60.0
2599,5,50.0
2600,8,80.0
2601,4,40.0
2602,8,80.0
2603,4,40.0
2604,6,60.0
2605,6,60.0
2606,3,30.0
2607,5,50.0
2608,5,50.0
2609,10,100.0
2610,7,70.0
2611,5,50.0
2612,7,70.0
2613,5,50.0
2614,10,100.0
2615,6,60.0
2616,6,60.0
2617,7,70.0
2618,8,80.0
2619,3,30.0
2620,4,40.0
2621,9,90.0
2622,4,40.0
2623,8,80.0
2624,6,60.0
2625,10,100.0
2626,7,70.0
2627,7,70.0
2628,8,80.0
2629,8,80.0
2630,6,60.0
2631,6,60.0
2632,9,90.0
2633,7,70.0
2634,8,80.0
2635,7,70.0
2636,6,60.0
2637,8,80.0
2638,7,70.0
2639,5,50.0
2640,5,50.0
2641,8,80.0
2642,5,50.0
2643,4,40.0
2644,4,40.0
2645,5,50.0
2646,6,60.0
2647,4,40.0
2648,8,80.0
2649,6,60.0
2650,8,80.0
2651,5,50.0
2652,10,100.0
2653,6,60.0
2654,7,70.0
2655,5,50.0
2656,5,50.0
2657,6,60.0
2658,6,60.0
2659,3,30.0
2660,8,80.0
2661,9,90.0
2662,4,40.0
2663,7,70.0
2664,4,40.0
2665,7,70.0
2666,7,70.0
2667,6,60.0
2668,5,50.0
2669,4,40.0
2670,6,60.0
2671,9,90.0
2672,9,90.0
2673,5,50.0
2674,6,60.0
2675,9,90.0
2676,5,50.0
2677,5,50.0
2678,4,40.0
2679,5,50.0
2680,8,80.0
2681,3,30.0
2682,5,50.0
2683,1,10.0
2684,4,40.0
2685,5,50.0
2686,6,60.0
2687,7,70.0
2688,4,40.0
2689,6,60.0
2690,5,50.0
2691,7,70.0
2692,5,50.0
2693,3,30.0
2694,7,70.0
2695,8,80.0
2696,8,80.0
2697,5,50.0
2698,6,60.0
2699,4,40.0
2700,9,90.0
2701,5,50.0
2702,7,70.0
2703,5,50.0
2704,1,10.0
2705,6,60.0
2706,7,70.0
2707,6,60.0
2708,8,80.0
2709,7,70.0
2710,6,60.0
2711,7,70.0
2712,4,40.0
2713,8,80.0
2714,8,80.0
2715,5,50.0
2716,10,100.0
2717,8,80.0
2718,5,50.0
2719,3,30.0
2720,3,30.0
2721,8,80.0
2722,7,70.0
2723,6,60.0
2724,6,60.0
2725,8,80.0
2726,6,60.0
2727,8,80.0
2728,6,60.0
2729,5,50.0
2730,7,70.0
2731,8,80.0
2732,7,70.0
2733,9,90.0
2734,5,50.0
2735,7,70.0
2736,7,70.0
2737,5,50.0
2738,8,80.0
2739,8,80.0
2740,6,60.0
2741,9,90.0
2742,5,50.0
2743,7,70.0
2744,7,70.0
2745,5,50.0
2746,4,40.0
2747,9,90.0
2748,6,60.0
2749,9,90.0
2750,8,80.0
2751,2,20.0
2752,7,70.0
2753,6,60.0
2754,5,50.0
2755,5,50.0
2756,7,70.0
2757,2,20.0
2758,6,60.0
2759,6,60.0
2760,8,80.0
2761,6,60.0
2762,7,70.0
2763,8,80.0
2764,8,80.0
2765,9,90.0
2766,9,90.0
2767,5,50.0
2768,6,60.0
2769,4,40.0
2770,7,70.0
2771,6,60.0
2772,7,70.0
2773,5,50.0
2774,5,50.0
2775,5,50.0
2776,2,20.0
2777,5,50.0
2778,3,30.0
2779,8,80.0
2780,6,60.0
2781,5,50.0
2782,6,60.0
2783,5,50.0
2784,4,40.0
2785,5,50.0
2786,7,70.0
2787,5,50.0
2788,3,30.0
2789,7,70.0
2790,3,30.0
2791,9,90.0
2792,8,80.0
2793,9,90.0
2794,4,40.0
2795,7,70.0
2796,7,70.0
2797,5,50.0
2798,6,60.0
2799,7,70.0
2800,8,80.0
2801,8,80.0
2802,4,40.0
2803,5,50.0
2804,7,70.0
2805,2,20.0
2806,3,30.0
2807,5,50.0
2808,6,60.0
2809,8,80.0
2810,8,80.0
2811,8,80.0
2812,8,80.0
2813,7,70.0
2814,2,20.0
2815,4,40.0
2816,5,50.0
2817,8,80.0
2818,7,70.0
2819,4,40.0
2820,4,40.0
2821,4,40.0
2822,2,20.0
2823,5,50.0
2824,7,70.0
2825,6,60.0
2826,6,60.0
2827,5,50.0
2828,8,80.0
2829,6,60.0
2830,6,60.0
2831,2,20.0
2832,4,40.0
2833,10,100.0
2834,8,80.0
2835,6,60.0
2836,9,90.0
2837,4,40.0
2838,8,80.0
2839,5,50.0
2840,9,90.0
2841,2,20.0
2842,2,20.0
2843,4,40.0
2844,5,50.0
2845,7,70.0
2846,3,30.0
2847,6,60.0
2848,8,80.0
2849,8,80.0
2850,4,40.0
2851,4,40.0
2852,5,50.0
2853,3,30.0
2854,7,70.0
2855,7,70.0
2856,4,40.0
2857,4,40.0
2858,8,80.0
2859,8,80.0
2860,5,50.0
2861,5,50.0
2862,7,70.0
2863,9,90.0
2864,3,30.0
2865,2,20.0
2866,1,10.0
2867,9,90.0
2868,7,70.0
2869,7,70.0
2870,9,90.0
2871,7,70.0
2872,5,50.0
2873,2,20.0
2874,3,30.0
2875,10,100.0
2876,5,50.0
2877,5,50.0
2878,3,30.0
2879,8,80.0
2880,5,50.0
2881,6,60.0
2882,8,80.0
2883,7,70.0
2884,7,70.0
2885,7,70.0
2886,7,70.0
2887,7,70.0
2888,7,70.0
2889,9,90.0
2890,3,30.0
2891,4,40.0
2892,4,40.0
2893,5,50.0
2894,6,60.0
2895,8,80.0
2896,4,40.0
2897,6,60.0
2898,5,50.0
2899,6,60.0
2900,6,60.0
2901,6,60.0
2902,4,40.0
2903,7,70.0
2904,5,50.0
2905,7,70.0
2906,5,50.0
2907,5,50.0
2908,8,80.0
2909,5,50.0
2910,6,60.0
2911,5,50.0
2912,8,80.0
2913,3,30.0
2915,7,70.0
2916,5,50.0
2917,4,40.0
2918,5,50.0
2919,9,90.0
2920,6,60.0
2921,7,70.0
2922,7,70.0
2923,2,20.0
2924,8,80.0
2925,4,40.0
2926,4,40.0
2927,5,50.0
2928,2,20.0
2929,5,50.0
2930,7,70.0
2931,6,60.0
2932,8,80.0
2933,8,80.0
2934,6,60.0
2935,5,50.0
2936,9,90.0
2937,5,50.0
2938,7,70.0
2939,7,70.0
2940,8,80.0
2942,4,40.0
2943,5,50.0
2944,5,50.0
2945,6,60.0
2946,8,80.0
2947,7,70.0
2948,7,70.0
2949,8,80.0
2950,7,70.0
2951,6,60.0
2952,5,50.0
2953,5,50.0
2954,7,70.0
2955,8,80.0
2956,7,70.0
2957,6,60.0
2958,8,80.0
2959,8,80.0
2960,6,60.0
2961,8,80.0
2962,3,30.0
2963,5,50.0
2964,8,80.0
2965,8,80.0
2966,8,80.0
2967,7,70.0
2968,7,70.0
2969,6,60.0
2970,6,60.0
2971,8,80.0
2972,7,70.0
2973,9,90.0
2974,3,30.0
2975,6,60.0
2976,8,80.0
2977,2,20.0
2978,4,40.0
2979,6,60.0
2980,8,80.0
2981,6,60.0
2982,5,50.0
2983,7,70.0
2984,7,70.0
2985,7,70.0
2986,6,60.0
2987,5,50.0
2988,5,50.0
2989,4,40.0
2990,6,60.0
2991,4,40.0
2992,8,80.0
2993,7,70.0
2994,7,70.0
2995,6,60.0
2996,6,60.0
2997,5,50.0
2998,9,90.0
2999,6,60.0
3000,4,40.0
3001,7,70.0
3002,8,80.0
3003,7,70.0
3004,7,70.0
3005,7,70.0
3006,3,30.0
3007,6,60.0
3008,7,70.0
3009,7,70.0
3010,5,50.0
3011,7,70.0
3012,7,70.0
3013,9,90.0
3014,6,60.0
3015,3,30.0
3016,7,70.0
3017,5,50.0
3018,9,90.0
3019,1,10.0
3020,9,90.0
3021,9,90.0
3022,5,50.0
3023,5,50.0
3024,5,50.0
3025,4,40.0
3026,8,80.0
3027,4,40.0
3028,7,70.0
3029,6,60.0
3030,2,20.0
3031,6,60.0
3032,6,60.0
3033,6,60.0
3034,3,30.0
3035,6,60.0
3036,4,40.0
3037,5,50.0
3038,7,70.0
3039,1,10.0
3040,9,90.0
3041,7,70.0
3042,6,60.0
3043,7,70.0
3044,9,90.0
3045,4,40.0
3046,8,80.0
3047,5,50.0
3048,9,90.0
3049,6,60.0
3050,7,70.0
3051,8,80.0
3052,6,60.0
3053,6,60.0
3054,7,70.0
3055,7,70.0
3056,5,50.0
3057,6,60.0
3058,6,60.0
3059,3,30.0
3060,10,100.0
3061,8,80.0
3062,4,40.0
3063,7,70.0
3064,6,60.0
3065,3,30.0
3066,8,80.0
3067,4,40.0
3068,1,10.0
3069,9,90.0
3070,6,60.0
3071,3,30.0
3072,6,60.0
3073,2,20.0
3074,6,60.0
3075,8,80.0
3076,6,60.0
3077,3,30.0
3078,3,30.0
3079,7,70.0
3080,4,40.0
3081,7,70.0
3082,4,40.0
3083,4,40.0
3084,6,60.0
3085,3,30.0
3086,7,70.0
3087,7,70.0
3088,4,40.0
3089,7,70.0
3090,5,50.0
3091,5,50.0
3092,6,60.0
3093,7,70.0
3094,7,70.0
3095,2,20.0
3096,6,60.0
3097,7,70.0
3098,7,70.0
3099,6,60.0
3100,6,60.0
3101,6,60.0
3102,9,90.0
3103,7,70.0
3104,6,60.0
3105,6,60.0
3106,7,70.0
3107,3,30.0
3108,4,40.0
3109,2,20.0
3110,10,100.0
3111,4,40.0
3112,7,70.0
3113,4,40.0
3114,8,80.0
3115,3,30.0
3116,9,90.0
3117,4,40.0
3118,6,60.0
3119,6,60.0
3120,7,70.0
3121,2,20.0
3122,5,50.0
3123,8,80.0
3124,6,60.0
3125,7,70.0
3126,9,90.0
3127,6,60.0
3128,3,30.0
3129,6,60.0
3130,10,100.0
3131,7,70.0
3132,9,90.0
3133,5,50.0
3134,6,60.0
3135,6,60.0
3137,3,30.0
3138,7,70.0
3139,9,90.0
3140,5,50.0
3141,6,60.0
3142,3,30.0
3143,6,60.0
3144,6,60.0
3145,7,70.0
3146,10,100.0
3147,5,50.0
3148,4,40.0
3149,6,60.0
3150,8,80.0
3151,8,80.0
3152,5,50.0
3153,5,50.0
3154,9,90.0
3155,7,70.0
3156,6,60.0
3157,7,70.0
3158,5,50.0
3159,5,50.0
3160,6,60.0
3161,7,70.0
3162,5,50.0
3163,8,80.0
3164,4,40.0
3165,5,50.0
3166,8,80.0
3167,5,50.0
3168,5,50.0
3169,4,40.0
3170,7,70.0
3171,5,50.0
3172,1,10.0
3173,5,50.0
3174,8,80.0
3175,4,40.0
3176,7,70.0
3177,6,60.0
3178,7,70.0
3179,4,40.0
3180,5,50.0
3181,6,60.0
3182,7,70.0
3183,3,30.0
3184,6,60.0
3185,6,60.0
3186,6,60.0
3187,3,30.0
3188,2,20.0
3189,3,30.0
3190,5,50.0
3191,5,50.0
3192,9,90.0
3193,6,60.0
3194,5,50.0
3195,7,70.0
3196,8,80.0
3197,10,100.0
3198,7,70.0
3199,6,60.0
3200,9,90.0
3201,8,80.0
3202,6,60.0
3203,9,90.0
3204,5,50.0
3205,9,90.0
3206,9,90.0
3207,7,70.0
3208,5,50.0
3209,6,60.0
3210,8,80.0
3211,9,90.0
3212,1,10.0
3213,3,30.0
3214,6,60.0
3215,9,90.0
3216,5,50.0
3217,7,70.0
3218,6,60.0
3219,4,40.0
3220,7,70.0
3221,6,60.0
3222,3,30.0
3223,7,70.0
3224,2,20.0
3225,5,50.0
3226,7,70.0
3227,5,50.0
